"Business_ID","Address","Cuisine","insertedAtTimestamp","Latitude","Longitude","Name","Number of Reviews","Open","Rating","Zip Code"
"L5eqJRy8Yx_4El6rUxWmBw","259 Vesey St","mexican","11/10/2021 17:54:51","40.7147356376792","'-74.015635","El Vez Burrito Bar","145","N/A","4","10282"
"kN3rkbjvqkY62CDRYUVz4g","49 Clinton St","japanese","11/10/2021 17:53:57","40.71976194368783","'-73.98497117259807","Yopparai","238","N/A","4.5","10002"
"uoT2_Wrt1noD6kZOID7tUg","100 W Houston St","american","11/10/2021 17:53:40","40.7273779","'-74.00025","Jane","3219","N/A","4","10012"
"Bb0h5Rs8ugSM2CjulRhfBw","328 E 6th St","chinese","11/10/2021 17:54:10","40.72674","'-73.98722","Spicy Moon East Village","449","N/A","4.5","10003"
"TTGFxOebpxfLVVFqfZemKA","23 Pell St","korean","11/10/2021 17:54:19","40.714809","'-73.998272","Boka","57","N/A","4.5","10013"
"iHinXbZk2625noKq9XSvzA","49 West 27th St","mexican","11/10/2021 17:54:53","40.745332","'-73.990216","Seeyamañana","14","N/A","4.5","10001"
"3uEkZEAp7biQEtt0S7W1Vg","409 3rd Ave","indian","11/10/2021 17:54:36","40.74236","'-73.9803699","Vatan Indian Vegetarian","680","N/A","4","10016"
"hdiuRS9sVZSMReZm4oV5SA","35 W 13th St","italian","11/10/2021 17:53:27","40.736218","'-73.99597","Da Andrea","970","N/A","4","10011"
"jUI2Mf4hUFPzhQGmPCL4aA","29 2nd Ave","mexican","11/10/2021 17:54:52","40.724686","'-73.99086","Amigo by Nai","48","N/A","5","10003"
"eTe0fY7PUIKuxgSdxgkD_A","629 Palisade Ave","indian","11/10/2021 17:54:39","40.82439932623717","'-73.98454408544258","Silli Point Indian Fusion","296","N/A","4","07010"
"LDScBEu3splSQlhGBEH2hg","570 Lexington Ave","chinese","11/10/2021 17:54:12","40.7569200941962","'-73.9723208919168","Bao by Kaya","181","N/A","4","10022"
"6KOeVK9KMmVG6Q3chyZ_Bg","2827 31st St","indian","11/10/2021 17:54:34","40.7677209471176","'-73.9204675118383","Taste of Bengal","171","N/A","4.5","11102"
"_WXa2M3gz2Mi0ys3s88nDw","3141 Broadway","chinese","11/10/2021 17:54:13","40.81403","'-73.95983","La Salle Dumpling Room","277","N/A","4","10027"
"BNaveJmi-OUGKG9sRfrIhA","48 W 48th St","chinese","11/10/2021 17:54:05","40.75809","'-73.98026","Mr. Sun","40","N/A","4.5","10036"
"KXD44wWmrGf7mzyyr0bikw","246 W 48th St","indian","11/10/2021 17:54:40","40.760706","'-73.986627","P.S. Kitchen","506","N/A","4","10036"
"AUm7If5Cbvy20AnmyxE-xA","52 W 52nd St","mexican","11/10/2021 17:54:46","40.7607084122727","'-73.9784675091505","Dos Toros Taqueria","91","N/A","4","10019"
"9HD5HQiTkURkx5i7hL92EA","68 W 3rd St","chinese","11/10/2021 17:54:10","40.729318","'-73.99832","Spicy Moon West Village","151","N/A","5","10012"
"EN9_LsFpY44Hkzcnu0jfIg","381 3rd Ave","chinese","11/10/2021 17:54:16","40.74148","'-73.98087","Dynasty Dim Sum","186","N/A","4","10016"
"qvVltqaoMJIyO9v3Rs-E2g","161 W 106th St","korean","11/10/2021 17:54:28","40.8003498753624","'-73.9650623620337","Makana BBQ & Poke","232","N/A","3.5","10025"
"HEs6llkn3wIP1ATXeIZQew","129 E 27th St","indian","11/10/2021 17:54:29","40.74233","'-73.98331","Pippali","815","N/A","4","10016"
"SdESb_kSAV6b0WD813J4WQ","600 9th Ave","korean","11/10/2021 17:54:25","40.7588993","'-73.991915","Red Poke","580","N/A","4.5","10036"
"XsElXaLxUPKquI78poB8yw","2315 Broadway","american","11/10/2021 17:53:42","40.7870473","'-73.9781361","Maison Pickle","1233","N/A","4","10024"
"2C1hZNqiWWfQJAIvS9rvDQ","163 Allen St","korean","11/10/2021 17:54:23","40.72121","'-73.98978","Ms Yoo","129","N/A","4","10002"
"6Ct7OeTRn4caY9g0swFBsw","102 Norfolk St","mexican","11/10/2021 17:54:42","40.71873","'-73.98691","La Contenta","805","N/A","4.5","10002"
"rn6SmSqAYx2kLFIAxytMMQ","125 E 39th St","indian","11/10/2021 17:54:40","40.7498614","'-73.9777215","Kajitsu","263","N/A","4","10016"
"xWUL-j6TQyKQHIfOtetu-Q","12 E 32nd St","indian","11/10/2021 17:54:41","40.746737","'-73.984662","HanGawi","1227","N/A","4","10016"
"ErAwY8BKZA-ETUzQyBNpQQ","410 Amsterdam Ave","korean","11/10/2021 17:54:19","40.783665","'-73.978315","Boka","9","N/A","4","10024"
"hhlgJMDn7xkhgiWD4P1pEA","2 W 32nd St","korean","11/10/2021 17:54:21","40.747204","'-73.986172","Hong Chun Cheon","223","N/A","4","10001"
"mESab-FqL5QqSVsnX72asQ","150 W 36th street","japanese","11/10/2021 17:53:57","40.75177475474212","'-73.98897630211589","Zen Ramen & Sushi","1983","N/A","4.5","10018"
"Ve6GVzzJpR5QIIPdcn6ViQ","352 W 39th St","italian","11/10/2021 17:53:27","40.75619","'-73.9937","Mercato","922","N/A","4","10018"
"9x95RpLEIDRWG2Y9w4qz4Q","708 3rd Ave","indian","11/10/2021 17:54:33","40.75233","'-73.97353","INDAY","116","N/A","4","10017"
"9iC39Z1YjZKbrrCANgzBXg","456 9th Ave","italian","11/10/2021 17:53:38","40.754296","'-73.995498","Sergimmo Salumeria","687","N/A","4","10018"
"KbCLZOKvPdNY7ptAg0kGxw","229 E 53rd St","indian","11/10/2021 17:54:31","40.7572680281001","'-73.9678144454956","The Kati Roll Company","330","N/A","3.5","10022"
"raqwXUBlnc0e8c7CYmxEJQ","88 Madison Ave","italian","11/10/2021 17:53:27","40.744509","'-73.9856","Scarpetta","1996","N/A","4","10016"
"icpLRhJ1jpBX1zBGkt7Xqg","159 E 55th St","japanese","11/10/2021 17:53:54","40.75929","'-73.96879","Teppen Ramen","467","N/A","4.5","10022"
"diz6_4TVSP6EdWEZCZ0Acg","306 E 46th St","japanese","11/10/2021 17:53:53","40.75202","'-73.96977","Kaoru","405","N/A","4.5","10017"
"uLWp1QR_W2WJImMnB706hg","160 8th Ave","mexican","11/10/2021 17:54:44","40.74202","'-74.00046","Mexicue","460","N/A","4","10011"
"pCfGgX0WxGASGM4-Yhr2Pw","343 W 14th St","korean","11/10/2021 17:54:28","40.7406999","'-74.00436","Hao Noodle Chelsea","462","N/A","4.5","10014"
"MotfuoOFiEmOKOcRCnRhdA","132 Crosby St","indian","11/10/2021 17:54:38","40.72478","'-73.99632","Lahore Deli","165","N/A","4","10012"
"mJVO64T1WWzJYvNlbLSQNA","55 Lexington Ave","mexican","11/10/2021 17:54:45","40.7594591154635","'-73.9697938801726","Lucio Angelita Tacos","26","N/A","4","10022"
"a3xDhQkSIH451c_sEmtidQ","150 8th Ave","mexican","11/10/2021 17:54:51","40.74182","'-74.00078","Oro Verde Taqueria","4","N/A","5","10011"
"rFhI8Gedy7XQksVD-ixOHw","162 West 4th St","korean","11/10/2021 17:54:22","40.731826","'-74.0013903","Oppa Bistro","149","N/A","4","10014"
"MtZaEGCm6zdAV8W4TWlerQ","184 Havemeyer St","indian","11/10/2021 17:54:34","40.710625","'-73.9583","Masti Indian Grill & Chatt Bar","71","N/A","4.5","11211"
"'-n5zd4kpmJdqKzvar-5v8g","79 Hudson St","korean","11/10/2021 17:54:28","40.7362061117704","'-74.0300041437149","Gogi Grill - Hoboken","234","N/A","4","07030"
"oRdM7n-AfBPBGAlH4Q0Sag","690 Lexington Ave","italian","11/10/2021 17:53:28","40.7608512","'-73.9694809","My Pie Pizzeria Romana","798","N/A","4.5","10022"
"53lgp8fFEuK3Yo7yeXc89A","610 9th Ave","chinese","11/10/2021 17:54:08","40.75935","'-73.99175","Tim Ho Wan - Hell's Kitchen","446","N/A","3.5","10036"
"scTDvJ2M2jDbb1ntVeIyxA","401 6th Ave","chinese","11/10/2021 17:54:07","40.7334863190479","'-73.9998929006093","Hao Noodle - West Village","778","N/A","4","10014"
"YoR6ouUwehLFnBQ7RAjPlw","354 E 66th St","japanese","11/10/2021 17:53:56","40.76397","'-73.9592","Zawa Japanese","119","N/A","4.5","10065"
"TzVVPWK_4dhdSEpNqZwIhQ","143 East 49 St","italian","11/10/2021 17:53:27","40.7556957079225","'-73.9717184007168","Toscana 49","248","N/A","4","10017"
"0cQcKV7eCOhw7OnflOzr9w","568 Main St","chinese","11/10/2021 17:54:16","40.762592","'-73.949215","Zhongzhong Noodles - Roosevelt Island","50","N/A","4.5","10044"
"WWpOWqOgS9ClYvxYVzR0lg","185 Grand St","indian","11/10/2021 17:54:37","40.71441","'-73.96078","Tikka Indian Grill","341","N/A","4","11211"
"4bHtiA1md69LDag55kv8lg","245 Park Ave S","italian","11/10/2021 17:53:35","40.737985","'-73.987703","Isabelle's Osteria","79","N/A","4","10003"
"qCf1QN11Qdncpqb7PhuyVw","70 W 36th St","american","11/10/2021 17:53:43","40.75059","'-73.98628","The Rag Trader & Bo Peep Cocktail and Highball Store","532","N/A","4.5","10018"
"e_hmhxJbpSPAGEfim86PVQ","112 Graham Ave","korean","11/10/2021 17:54:22","40.705106","'-73.942587","Gentle Perch","127","N/A","4.5","11206"
"rPTX2J5KGDkN1QhPD-QOvg","318 Livingston St","chinese","11/10/2021 17:54:13","40.68807","'-73.98199","Bites of Xi'an","163","N/A","4.5","11217"
"L3REPLCvQpMapYPd_fkS-A","409 W 15th St","mexican","11/10/2021 17:54:46","40.74207","'-74.00565","Los Mariscos","662","N/A","4.5","10011"
"_FAh31lob7Dnn4iGiLIwng","10 W 32nd St","korean","11/10/2021 17:54:25","40.74732","'-73.98646","MUI","284","N/A","4","10001"
"D_xGTuIZqh1g6ie9QybcYw","1546 Madison Ave","indian","11/10/2021 17:54:34","40.792804","'-73.950393","Bawarchi Indian Cuisine","125","N/A","4","10029"
"XEugUtbw4rRmGr9S1XA-aQ","64 W 10th St","mexican","11/10/2021 17:54:50","40.7345163811398","'-73.9983369619683","Alta","1938","N/A","4","10011"
"WqmqQ8c9NivfIRn3sO2KiA","20 W 72nd St","american","11/10/2021 17:53:51","40.7765198","'-73.9774628","The Ribbon","448","N/A","3.5","10023"
"DmTz35KvxO20mH-pJxLNpg","96 8th Ave","chinese","11/10/2021 17:54:09","40.740203","'-74.001963","Xi'an Famous Foods","32","N/A","4.5","10011"
"HiNUBUR1hFwScd_OvVLQAg","1133 Broadway","italian","11/10/2021 17:53:28","40.74358","'-73.9892","La Pecora Bianca","747","N/A","4","10010"
"IGZkGbwE36iE1yaDW5NNKA","497 3rd Ave","american","11/10/2021 17:53:47","40.745296","'-73.978073","The Flying Cock","634","N/A","4","10016"
"AIKjw2QLvVNdha3TciJYzg","171 Spring St","mexican","11/10/2021 17:54:53","40.724912","'-74.0021299","Boqueria Soho","1102","N/A","4","10012"
"2Bg8Jfl2FvH1unmvxNS0dQ","49-11 Roosevelt Ave","korean","11/10/2021 17:54:19","40.743485","'-73.9148356","Sik Gaek","580","N/A","4","11377"
"T-ciFE0hc6O2JDY8Y1cDgg","143 E 47th St","american","11/10/2021 17:53:44","40.75445","'-73.97274","Foxy Johns Bar & Kitchen","301","N/A","4","10017"
"DdoubmNfPNRi9xNmcQ64ug","64 W 48th St","japanese","11/10/2021 17:53:58","40.75830659999292","'-73.98080074109362","Tsurutontan Udon Noodle Brasserie - Midtown","531","N/A","3.5","10036"
"jf3JRaxUYU93x8LFU-8gkA","115 E18th St","indian","11/10/2021 17:54:30","40.7368323318866","'-73.9877132715179","GupShup","403","N/A","4","10003"
"P0OilvtjGnUQgf7hFzEgcg","617 Grand St","korean","11/10/2021 17:54:28","40.71142","'-73.94751","Mad For Chicken Williamsburg","152","N/A","4.5","11211"
"7hh2eP4HVkyjtpcqeITk3Q","2705 Broadway","chinese","11/10/2021 17:54:10","40.79942","'-73.96868","Ollie's Noodle Shop & Grille","180","N/A","3","10025"
"TZto7AjdA337XIw66AOpUw","201 E 61st St","italian","11/10/2021 17:53:30","40.7627823203802","'-73.9654829353094","Scalinatella Restaurant","278","N/A","4","10065"
"6E1FMOKa4NvVEIo3ftT7bA","210 E 3rd St","mexican","11/10/2021 17:54:53","40.722483112365","'-73.982784589542","Cortadito Cuban Cuisine","908","N/A","3","10009"
"2rSmA4IK51QAQj60YGvjnw","44-20 48th Ave","chinese","11/10/2021 17:54:13","40.7393524","'-73.9210213","New Asian Cuisine","35","N/A","3.5","11377"
"kQuTJxm0KAX1AsS46vhC_g","113 Horatio St","italian","11/10/2021 17:53:37","40.73885","'-74.00932","Barbuto","5","N/A","4.5","10014"
"tuP7STBjszTvKcQLeFMnkw","522 Columbus Ave","mexican","11/10/2021 17:54:51","40.786026","'-73.972724","The Great Burrito","288","N/A","4","10024"
"RHx6U4QoFgU6PgddbHM0sQ","36-21 Review Ave","italian","11/10/2021 17:53:37","40.733917104946755","'-73.93735297083491","Geena’s Cucina","11","N/A","4.5","11101"
"dIyKvfhjtm3NuKrMVVt0TA","621 Amsterdam Ave","italian","11/10/2021 17:53:32","40.790362","'-73.972629","Lucciola Italian Restaurant","28","N/A","4.5","10024"
"AudBWxeAr3zHr1ITrTcVpg","71-28 Roosevelt Ave","japanese","11/10/2021 17:53:56","40.74635","'-73.89383","Izakaya Fuku","121","N/A","4.5","11372"
"dS2VNgvdLCAxImvcVBV6wA","22 E 54th St","american","11/10/2021 17:53:50","40.760463700357","'-73.9742553564245","Papillon Bistro & Bar","407","N/A","3.5","10022"
"xeIhR9gx0OsTdoQ0mmEUsA","788 9th Ave","indian","11/10/2021 17:54:33","40.76483","'-73.98756","Badshah","317","N/A","4","10019"
"8fr5FYU1ip0phERt1mrekg","57 Great Jones St","japanese","11/10/2021 17:54:01","40.72639","'-73.99236","Bohemian Restaurant","798","N/A","4.5","10012"
"VdAVjghEq_Zl-DDte0mjrw","64 Meserole Ave","japanese","11/10/2021 17:53:54","40.72633","'-73.95471","ACRE","14","N/A","4.5","11222"
"mm8gYHxaLLRyv3CslY40TA","38-01 31st St","japanese","11/10/2021 17:53:59","40.75353","'-73.93184","Suzuki Shokudo","165","N/A","4.5","11101"
"Tp3MF3DNXuW41A10PQ2nFw","115 E 60th St","italian","11/10/2021 17:53:34","40.7633557384716","'-73.9686296877489","Amali","440","N/A","4","10022"
"CVpha6hKVu_r1lx6JxNIPg","222 1st Ave","indian","11/10/2021 17:54:31","40.730819","'-73.982723","Veeray da Dhaba","49","N/A","4.5","10009"
"HqI1ROCmZa2THlBxT9nyrA","3891 Broadway","mexican","11/10/2021 17:54:52","40.8377037","'-73.9425248","Las Palmas Restaurant","175","N/A","4","10032"
"Zabkjf2HIT-ZAPmgMF3Lvw","116 8th Ave","american","11/10/2021 17:53:51","40.74091","'-74.00146","Jack's Wife Freda","220","N/A","4","10011"
"GXK3j99VZK-7JJ0YrtIR0w","526 W 47th St","mexican","11/10/2021 17:54:51","40.763092","'-73.99443","Parada 47","53","N/A","4","10036"
"Ej-hrhc8HFWfijN4X5akOg","33 W 33rd St","chinese","11/10/2021 17:54:13","40.7486498128575","'-73.98684828079797","Dim Sum Palace","131","N/A","4","10001"
"psqD5se4A0sv9Zn3PyUlcg","62 W 56th St","korean","11/10/2021 17:54:18","40.76332","'-73.97717","K-Bap","429","N/A","4","10019"
"7iY35991NhQ1AShJZCNZgA","211 E 43rd St","japanese","11/10/2021 17:53:53","40.7516467024541","'-73.9729489318165","Sakagura","1783","N/A","4","10017"
"QObHX0yR6zd0WfksRDbJTA","355 W 46th St","italian","11/10/2021 17:53:31","40.76083","'-73.98981","Becco","2877","N/A","3.5","10036"
"XO3yD87rTPz9o6Dy9qRaJg","190 W 4th St","american","11/10/2021 17:53:48","40.7327497","'-74.0021829","The Spaniard","288","N/A","4","10014"
"h5WkewI6U7NjLB_n6WgdvQ","367 3rd Ave","american","11/10/2021 17:53:41","40.740967","'-73.981292","HandCraft Kitchen & Cocktails","435","N/A","4","10016"
"YtXl15Nv7TZvV3yIqbZc8A","132 W 43rd St","american","11/10/2021 17:53:50","40.75596","'-73.98532","Burger & Lobster - Bryant Park","1048","N/A","4","10036"
"tJxAlyeT5PRbUIyJ2wsv-A","32 Withers St","italian","11/10/2021 17:53:37","40.716579","'-73.951174","Bamonte's","362","N/A","4","11211"
"kBZggrnSP1kcUMnsnfkTaQ","39-16 Prince St","chinese","11/10/2021 17:54:11","40.75924","'-73.8326","Nan Xiang Xiao Long Bao","3884","N/A","4","11354"
"j3HLOkrjzBjcvYPiIHua1A","761 9th Ave","american","11/10/2021 17:53:47","40.764266","'-73.9886122","Jasper's Taphouse + Kitchen","390","N/A","4","10019"
"6hKJePanmG9AxK4dfwgyyg","951 2nd Ave","american","11/10/2021 17:53:41","40.75528","'-73.96857","The Horny Ram","580","N/A","4","10022"
"D6ZEcG1FCZ18nekMWrhgMg","327 Lexington Ave","japanese","11/10/2021 17:53:55","40.7492189","'-73.9773529","Wokuni","280","N/A","4","10016"
"_z2_1TE_1brlvljiGtJ4mA","10 Murray St","indian","11/10/2021 17:54:38","40.71334","'-74.0081","Aahar Indian Cuisine","360","N/A","4.5","10007"
"jwKPVep2qZYBUA6SLLQPvg","127 W 72nd St","chinese","11/10/2021 17:54:11","40.77796","'-73.9796901","Legend 72","254","N/A","3.5","10023"
"l_Td-NFRIdxu7m6pgJUqhQ","2636 Broadway 100 St","indian","11/10/2021 17:54:35","40.797005967886","'-73.9697319902153","Manhattan Valley","104","N/A","3.5","10025"
"J0V2C6wAkHMLD9j7I50_ZQ","725 River Rd","korean","11/10/2021 17:54:25","40.8187806209541","'-73.9768947349182","SGD Dubu So Gong Dong Tofu & BBQ","190","N/A","3.5","07020"
"fFIQ8Rx4x1Z34kFJcmlVzQ","1479 York Ave","italian","11/10/2021 17:53:30","40.77095763153376","'-73.95095177321691","Cacio E Pepe","23","N/A","4.5","10075"
"h0Z2RZBZbiqS-Yw22WyTaQ","2113 Frederick Douglass Blvd","indian","11/10/2021 17:54:40","40.8033065717907","'-73.9562846158103","Maharaja Palace","176","N/A","3.5","10026"
"i8F0fnempD5fTb2CxbwKDw","326 E 6th St","japanese","11/10/2021 17:53:59","40.72667","'-73.98738","Izakaya","263","N/A","4","10003"
"6dVXDdgzDEVt4DvHzpWo9w","65 W 55th St","chinese","11/10/2021 17:54:12","40.762849","'-73.977189","Tang Pavilion","309","N/A","3.5","10019"
"wfGFM8zvdw9Zs-jxsTdjww","315 5th Ave","korean","11/10/2021 17:54:19","40.7468603","'-73.9851724","Soju Haus","580","N/A","4","10016"
"8ig0yf0003DAp4YOGTlbVg","68 Forsyth St","chinese","11/10/2021 17:54:12","40.71695","'-73.99327","Spicy Village","711","N/A","4","10002"
"7DnZWIn1Dcsvq-_pIXXFZQ","271 5th Ave","korean","11/10/2021 17:54:22","40.745481","'-73.986518","Hortus NYC","278","N/A","4.5","10016"
"fCxjrytrEw_l9vGjSCzszg","429 Greenwich St","indian","11/10/2021 17:54:33","40.722387","'-74.0095662","Paisley","55","N/A","4.5","10013"
"WlRZ4JEAVqtemQ5WQhFAFg","267 W 17th St","korean","11/10/2021 17:54:25","40.7416362670334","'-74.0007360062909","Maru 2","139","N/A","4.5","10011"
"yB4ziqFM_7V8JxJas7CHfA","4 W 28th St","italian","11/10/2021 17:53:30","40.7447371960713","'-73.9880339428782","Ulivo","328","N/A","4","10001"
"Y2I946V78wOdwaUD9chmqg","994 Amsterdam Ave","indian","11/10/2021 17:54:34","40.8026","'-73.96437","Roti Roll Bombay Frankie","387","N/A","4","10025"
"TXEl8kyZ4de8CoW7nT_i3A","1138 1st Ave","japanese","11/10/2021 17:54:00","40.7617347309091","'-73.9604171678531","Roy's Fish Market","208","N/A","4.5","10065"
"Z67mgMkN3RfdPEX5mXsyYA","351 Broome St","italian","11/10/2021 17:53:34","40.7196979","'-73.9951175","Piacere","677","N/A","4","10013"
"pqqhHTz_ZpApsaWGa_zMTA","63 Delancey St","japanese","11/10/2021 17:54:01","40.7191369","'-73.9908998","Douska","127","N/A","4.5","10002"
"HpxYBu1ARzOGvuUcLJe54g","402 W 54th St","italian","11/10/2021 17:53:28","40.7661","'-73.98763","Giardino 54","136","N/A","4.5","10019"
"WxYKoCNEMjSLW2CQab2cRg","73 Park Ave","korean","11/10/2021 17:54:28","40.827029","'-74.104766","Ondubu","32","N/A","4.5","07070"
"lJCW47cV6-0rXtQF9EAsuw","192 1st Ave","korean","11/10/2021 17:54:24","40.72972","'-73.98354","Koko Wings -  East Village","65","N/A","4.5","10009"
"a6UR7f_z1R87sBS4xKw31A","152 E 53rd St","japanese","11/10/2021 17:54:04","40.7579096","'-73.9702782","Sugarfish","5","N/A","4","10022"
"QwL5LS436Xjo9MHFi2rc-g","140 7th Ave S","mexican","11/10/2021 17:54:49","40.734767","'-74.002415","Agave","1327","N/A","3.5","10014"
"3idAtiEXe_XfTcPoZC_DcQ","173 Ave A","american","11/10/2021 17:53:43","40.72847","'-73.98213","Westville East","1072","N/A","4","10009"
"GjEE8vvjqb7eeHA3BGNxAw","214 E 49th St","italian","11/10/2021 17:53:27","40.75481","'-73.97059","Barolo East","185","N/A","4.5","10017"
"7I-4qCgJq3n0yan1ChE-ew","571 Lorimer St","mexican","11/10/2021 17:54:50","40.7139388888686","'-73.9494076703442","Zona Rosa","476","N/A","3.5","11211"
"_HxxUvRp-0FMH_RoEzG1TA","920 2nd Ave","mexican","11/10/2021 17:54:42","40.754259152471604","'-73.96898361948821","Barnacho","249","N/A","4","10017"
"s5nPO911cYB2chdwqSqT9g","184 Kent Ave","italian","11/10/2021 17:53:37","40.718468787527","'-73.9639185527139","La Nonna Ristorante & Bar","341","N/A","4","11249"
"Nnc2RVv5TPNAy70gOJrc-Q","774 Amsterdam Ave","japanese","11/10/2021 17:54:03","40.795399","'-73.969762","Moonrise Izakaya","127","N/A","4","10025"
"nd0uXNXaeaDMuMk4C1GusA","217 E 49th St","indian","11/10/2021 17:54:33","40.75501","'-73.97028","Bukhara Grill:Indian Spice Rave","543","N/A","3.5","10017"
"R3gSQGB3aEmVpwbKIgOPqg","214 E 52nd St","italian","11/10/2021 17:53:27","40.75667","'-73.96912","Fabio Cucina Italiana","347","N/A","4.5","10022"
"jXL7zCeuhZnQVei5rfq7qw","241 E 10th St","chinese","11/10/2021 17:54:15","40.7289533","'-73.9845","The Braised Shop","95","N/A","4","10003"
"15svH3HiVDwHMSIlRYpk6A","489 Columbus Ave","indian","11/10/2021 17:54:31","40.78477","'-73.973027","Ashoka Indian Restaurant","287","N/A","4.5","10024"
"zEIt0xaPM9DIS-pc118O6A","194 Grand St","korean","11/10/2021 17:54:23","40.71931","'-73.99689","Hometown Hotpot & BBQ","1318","N/A","4","10013"
"OLa3-KQO9rHjswo55E3Jgg","7831 Bergenline Ave","italian","11/10/2021 17:53:38","40.80174","'-74.00698","Trattoria La Sorrentina","591","N/A","4.5","07047"
"Qli775QfVY4oFPNu7Cy5Tw","2707 Broadway","japanese","11/10/2021 17:53:56","40.7995","'-73.9686399","Yakitori Sun-Chan","226","N/A","3.5","10025"
"56nGFQ5PVuGErwcAR34QAw","149 Broadway","american","11/10/2021 17:53:51","40.7103995","'-73.9632384","Meadowsweet","427","N/A","4","11211"
"Xqk91WuhMeYS4pedccUYgA","179 Essex St","indian","11/10/2021 17:54:31","40.72191","'-73.98666","Gazab","37","N/A","5","10002"
"a4WZUTKn90dOkeY38JHNjQ","70 Grand St","italian","11/10/2021 17:53:28","40.715621","'-73.964757","Aurora","719","N/A","4","11249"
"FXimZKjpMjbDR20M2ruhvg","27-26 Jackson Ave","japanese","11/10/2021 17:53:54","40.74762","'-73.94008","Sapps","223","N/A","4","11101"
"jvPYm9rYK-5ddnjU30Oz4Q","130 E 7th St","indian","11/10/2021 17:54:40","40.7261499","'-73.98402","Avant Garden","365","N/A","4.5","10009"
"LKNhVc1VIt87NQL2wn9rnw","111 1st Ave","japanese","11/10/2021 17:53:59","40.726943","'-73.986107","Suki","180","N/A","4.5","10003"
"x0k5kFArHLijdY8-NEQ7Xg","58 W 56th St","indian","11/10/2021 17:54:29","40.763167","'-73.977131","Bengal Tiger Indian Food","2030","N/A","4.5","10019"
"KlVTn6XZdm03C0bL4aZ4oA","70 7th Ave S","korean","11/10/2021 17:54:23","40.73197","'-74.00398","Oh K-Dog","2","N/A","4.5","10014"
"1s0SM5zh7QEMlqjIM7XYpQ","218 W 35th St","american","11/10/2021 17:53:51","40.75183","'-73.99099","VERSA","170","N/A","4","10001"
"YvRTy-6_akPsz25BSSuC_w","615 1/2 Hudson St","japanese","11/10/2021 17:53:59","40.737832","'-74.00594","Sushi Teru","43","N/A","5","10014"
